dt,source,domain,url,title,summary,image,brief,body,raw_page,from
2016-4-20,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90884&extra=page%3D2,中国传统中的家规（安徽绩溪章氏）,,,,,,
2016-4-20,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90880&extra=page%3D2,徽州改名黄山近30年：复名呼声不断 徽州情结成文化现象,,,,,,
2016-4-19,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90857&extra=page%3D2,方利山文：一孔之见,,,,,,
2016-4-13,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90750&extra=page%3D2,人民日报：地名是回家的路，“徽州”不妨考虑恢复~~,,,,,,
2016-4-15,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90794&extra=page%3D2,4月15日《新京报》：　“黄山”复名“徽州”,,,,,,
2016-4-13,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90754&extra=page%3D2,徽州之域更应该切实加大文物保护力度            菲   元,,,,,,
2016-4-4,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90558&extra=page%3D2,方利山文：应将篁墩程灵洗古墓列入“文保”,,,,,,
2016-3-5,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=89944&extra=page%3D2,旅游者青睐油菜花自有他们道理,,,,,,
2016-3-29,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90462&extra=page%3D2,体验昨日徽州风情   展示活态徽州文化 乡愁徽州——“徽州记忆”主题园隆重开园,,,,,,
2016-3-28,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90444&extra=page%3D2,菲元：阳春三月祭汪王——丙申清明汪王祭侧记,,,,,,
2016-3-28,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90426&extra=page%3D2,渐行渐远徽州传说之——江天一,,,,,,
2016-3-24,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90351&extra=page%3D2,徽州学专家专程瞻仰考察上叶高庙 （小雯报道）,,,,,,
2016-3-21,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90271&extra=page%3D2,今年清明徽俗精彩   百姓来朝大祭汪王,,,,,,
2016-3-22,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90293&extra=page%3D2,方利山：汪王墓“唐宋诰敕”碑再考,,,,,,
2016-3-11,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=90101&extra=page%3D2,渐行渐远徽州传说之——郑玉,,,,,,
2016-3-7,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=89981&extra=page%3D2,菲元文：二月二，高庙祭中华生育之神——再谈上叶威灵高庙,,,,,,
2016-3-4,徽州大论坛,,http://www.517huizhou.com/forum.php?mod=viewthread&tid=89935&extra=page%3D2,菲元文：无知无畏胆大妄为开人眼界  隆阜戴震故居遗存被彻底平毁,,,,,,
