dt,source,domain,url,title,summary,image,brief,body,raw_page,from
2014-12-25,安徽网 ,,http://www.ahwang.cn/edu/20141225/1404318.shtml,著名娱乐策划品牌星奥公关 正式进军安徽徽文化演艺市场,,,"近日,著名品牌策划机构落户安徽合肥,为了繁荣安徽演艺文化市场演出品质,星奥公关策划方面打破传统的演艺策划方案,引进的人才均为正规艺术院校的专业人才,结合北京、上海...  百度快照",,,
2014-12-25,合肥热线 ,,http://news.hefei.cc/2014/1225/024793851.shtml,合肥后街三期徽文化特色街区--徽珍堂24日隆重开街,,,"12月24日,后街·徽珍堂餐饮文化街开街仪式在肥隆重举行,来自包河区政府的各位领导,以及国内外餐饮界的嘉宾们与广大市民一同见证了这个重要的时刻。  百度快照",,,
2014-12-25,黄山新闻网 ,,http://www.newshs.com/a/20141225/00173.htm,徽文化专家座谈 探讨徽文化深化研究,,,"黄山市社科联召集徽文化专家座谈 黄山新闻网12月25日讯(洪璟)日前,黄山市社科联召集部分徽文化专家座谈就应用课题研究及徽文化深化研究进行探讨。 座谈一致认为,...  百度快照",,,
2014-12-25,安徽网 ,,http://www.ahwang.cn/lvyou/20141225/1404262.shtml,逛后街 品徽文化——安徽首席徽文化美食休闲特色街区,,,"昨天上午,包河区庐城后街三期徽珍堂正式开业,后街展现了“徽州府衙的缩影”“八仙桌”“冬瓜梁”等古徽州痕迹,传递出了徽州乡情乡味  百度快照",,,
2014-05-08,凤凰网 ,,http://news.ifeng.com/a/20140508/40197701_0.shtml,“徽文化”倾倒巴黎,,," 5月6日,“中国徽文化”图片展亮相巴黎新华影廊。50幅精美摄影作品向观众展现了安徽民居、徽州古城生活、徽商文化等方面的内容。  2条相同新闻  -  百度快照",,,
2014-12-18,新浪网 ,,http://hf.house.sina.com.cn/scan/2014-12-18/10245951169833390623996.shtml,宝能城 在汉字听写中了解徽文化,,,"在12月14日“宝能杯”合肥市青少年汉字成语听写大赛的首场比赛中,主持人对所设题面纷纷做了介绍,让选手们在汉字听写的过程中一并了解徽文化。从当日的题面设置...  百度快照",,,
2014-12-18,合肥房地产交易网 ,,http://news.hfhouse.com/html/476333.html,【宝能城】在汉字听写中了解徽文化,,,"在12月14日“宝能杯”合肥市青少年汉字成语听写大赛的首场比赛中,主持人对所设题面纷纷做了介绍,让选手们在汉字听写的过程中一并了解徽文化。从当日的题面设置...  百度快照",,,
2014-10-17,中国文明网 ,,http://www.wenming.cn/syjj/dfcz/ah/201410/t20141017_2236437.shtml,"探访绩溪徽文化的""前世今生"" 感受古徽新韵异彩光芒",,,"提到安徽的“徽”字,就让人联想到绩溪县,据说正是因为该县境内有徽山徽水大徽村,“徽州”才得名,也自然成为安徽的“徽之源”了。  百度快照",,,
2014-12-11,中国日报 ,,http://cnews.chinadaily.com.cn/jjah/2014-12/11/content_19067264.htm,国家旅游局公示最新一批5A景区 徽州文化旅游区入选,,,"除了有游客们耳熟能详的山西乔家大院、安徽徽州文化旅游区、陕西法门寺等老牌热门景区入选外,还有湖北黄陂木兰文化生态旅游区、广东长鹿旅游休博园、新疆博斯腾湖景区等...  2条相同新闻  -  百度快照",,,
2014-12-10,中国岳西县政府 ,,http://www.yuexi.gov.cn/index.php?m=content&c=index&a=show&catid=4512&id=780,安徽青年报“寻找徽文化”栏目相约岳西高腔,,,"12月7日,安徽青年报的学生记者们将带着“寻找徽文化”的使命,走进岳西高腔传承中心,走进岳西高腔的故乡。采访了岳西高腔传承中心顾问汪同元老师和民间高腔剧社的小...  百度快照",,,
2013-11-21,网易新闻 ,,http://news.163.com/13/1121/09/9E6N745P00014AED.html,在徽文化的彩练中穿行,,,"来到黄山之后,黄山悄悄地对我说,黄山者,徽文化彩练之一境也。融自然景观与人文景观于一体的徽文化,源远流长,博大精深,绚丽多姿,如彩练当空。只看黄山,不解...  百度快照",,,
2014-11-25,新安房产网 ,,http://news.hs.xafc.com/show-571-3127-1.html,【宇业依云红郡】徽州文化旅游综合开发栖居地,,,"宇业依云红郡项目呈扇形,背靠龙山山脉,位于黄山市屯溪区迎宾大道西侧,隶属于天下徽州文化旅游生态综合开发项目中栖居地块。傍山而居,让宇业依云红郡,独处徽州文化...  百度快照",,,
2013-11-14,凤凰时尚 ,,http://fashion.ifeng.com/travel/news/china/detail_2013_11/14/31251250_0.shtml,failed: 文化歙县:停驻休闲小城 品味山水间的徽文化,,,"新安江山水画廊在歙县境内全长约百里,以独特的徽文化与自然风光、古村落的美妙结合著称于世。11月4日上午,在薄薄的一层雾气中,记者们从古渡口深渡登上金良1号...  百度快照",,,
2014-11-18,合肥房地产交易网 ,,http://news.hfhouse.com/html/472652.html,合肥地铁站徽文化设计 看看那些全球最奇特地铁站,,,"《《《合肥地铁站设计将体现“徽文化” 现在,让我们一起来看看世界上一些奇特的地铁站,能去一次也是醉了! 1、莫斯科共青团地铁站(俄罗斯) 俄罗斯莫斯科共青团地铁站...  百度快照",,,
2014-11-18,合肥房地产交易网 ,,http://news.hfhouse.com/html/472652_2.html,合肥地铁站徽文化设计 看看那些全球最奇特地铁站,,,"摘要:原计划年内开工的合肥地铁3 号线,近日在望江路与潜山路交口悄悄拉开了帷幕。虽然官方尚未发布正式开工的消息,不过这些迹象表明,3 号线首站施工已经进入了前期...  百度快照",,,
2014-09-17,万家热线 ,,http://365jia.cn/news/2014-09-17/0B86E1954274073D.html,合肥文博会将展现徽文化魅力 黄梅飘香神唐塑也将亮相,,,"本届文博会有一个特殊的展区,一定会让本土观众兴奋不已,这就是1500平方米的安徽特色文化产品展区,届时将有35家省内文化企业坐镇,向观众展示“徽文化”的无穷...  2条相同新闻  -  百度快照",,,
2013-10-28,网易新闻 ,,http://news.163.com/13/1028/14/9C9HK6HE00014AEE.html,“徽商与徽州文化学术研讨会”在合肥举行,,,"中安在线讯 10月26日、27日,由安徽省社会科学院、安徽省社会科学界联合会、安徽大学、安徽师范大学联合主办的首届安徽文化论坛—“徽商与徽州文化学术研讨会”在...  3条相同新闻  -  百度快照",,,
2014-09-04,新华网安徽站 ,,http://www.ah.xinhuanet.com/2014-09/04/c_1112362447.htm,无梦到徽州--中国徽文化赴法国展序,,,"    徽州位于安徽省,中国东部内陆省份,建省于清康熙六年(公元1667年),其名由明清时期的安庆、徽州两个府的首字合成;徽文化也称“徽州文化”,以安徽省...  百度快照",,,
2014-08-27,新华网安徽站 ,,http://www.ah.xinhuanet.com/2014-08/27/c_1112245993.htm,安师大·俄罗斯米宁大学徽文化夏令营开营,,,"日前,由安徽师范大学主办的“中国安徽师范大学·俄罗斯米宁大学2014年徽文化夏令营”在国际教育学院报告厅举行开营仪式。 出席开营仪式的还有俄罗斯米宁大学(又名下...  百度快照",,,
2013-10-17,中国网络电视台 ,,http://news.cntv.cn/2013/10/17/VIDE1381993324797113.shtml,[视频]拯救古村落 安徽绩溪:千年仁里村 千年徽文化,,,留言评论 搜索更多 拯救古村落 安徽 的新闻  2013-10-17 15:01:19 [视频]拯救古村落 安徽绩溪:千年仁里村 千年徽文化 中央电视台网站|联系CCTV|关于CNTV|联系...  3条相同新闻  -  百度快照,,,
2013-10-02,网易新闻 ,,http://news.163.com/13/1002/16/9A6QASRU00014JB6.html,神游徽文化 畅享祁红香:游祁门4A自然景区 赏民俗非遗展演,,,"人民网讯 为进一步挖掘徽文化,提升地方旅游品位,2日,以“神游徽文化 畅享祁红香”为主题的第二届非遗文化旅游节在国家级4A景区牯牛降如期举行。...  3条相同新闻  -  百度快照",,,
2014-09-24,合肥晚报 ,,http://epaper.hf365.com/hfrb/html/2014-09/24/content_37664.htm,唱响徽文化 惠民嘉年华,,,"唱响徽文化 惠民嘉年华 第八届合肥文博会总交易额达2.77亿元本报讯 第八届中国(合肥)国际文化博览会9月22日下午落下帷幕。4天时间里,本届展会主、分会场客流...  5条相同新闻  -  百度快照",,,
2014-09-17,合肥在线 ,,http://news.hf365.com/system/2014/09/17/014233615.shtml,“徽文化”将首次亮相合肥文博会,,,"据了解,这个1500平方米的展区将有35家省内文化企业坐镇,向观众展示“徽文化”的无穷魅力。 唐亚明现场制作塑像 市民可现场快速拥有个人雕像 20分钟就可拥有个人雕像...  百度快照",,,
2014-07-09,新华网安徽站 ,,http://www.ah.xinhuanet.com/2014-07/09/c_1111522636.htm,领略徽文化魅力,,,这些远道而来的大学生将与合工大20多位大学生一起参加该校举办的为期8天的第八届大学生徽文化研习营。  3条相同新闻  -  百度快照,,,
2014-09-03,凤凰网 ,,http://edu.ifeng.com/a/20140903/40785066_0.shtml,卞利在荷兰、挪威和丹麦三国为华人华侨宣讲徽文化,,,"卞利讲述了安徽文化在中华文化发展长河中的历史地位,阐述了徽州文化博大精深的丰富内涵与核心价值观,他从徽商诚信、仁义、智慧的儒商特色说到“徽骆驼”四海为家的...  百度快照",,,
2014-01-15,凤凰娱乐 ,,http://ent.ifeng.com/live/news/gudian/gudian_2014_01/15/33034088_0.shtml,《风情安徽之仙乐飘飘》:徽文化跨界音乐革命,,,"乐:晶莹剔透的水晶中国古典器乐与西洋乐器交相辉映,用颠覆性的音符变奏安徽经典名曲。多媒体互动:舞台表演与多媒体影像情景交融;荷塘月色下聘婷徽女的浅吟低唱;...  百度快照",,,
2014-08-22,凤凰网 ,,http://edu.ifeng.com/gaoxiao/detail_2014_08/25/38488709_0.shtml,中俄青年共同开启徽文化夏令营,,,"本网讯(学生记者 赵强)8月21日上午,徽文化夏令营开营仪式在安徽大学磬苑校区艺术楼音乐厅举行。此次活动是“中俄青年友好交流年”系列活动之一。  百度快照",,,
2013-08-01,新浪新闻 ,,http://news.sina.com.cn/o/2013-08-01/092527831616.shtml,弘扬徽文化打造区域文博展会品牌,,,"据合肥日报报道,昨天下午,第七届中国(合肥)国际文化博览会筹备工作会议举行。省委宣传部常务副部长叶文成,省委宣传部副部长、安徽日报报业集团党委书记、社长汪家驷,...  4条相同新闻  -  百度快照",,,
2014-05-26,中国文明网 ,,http://www.wenming.cn/wmzh_pd/fw/whyc/201405/t20140526_1964827.shtml,徽州文化薪火相传 黟县非遗保护显生机,,,"自建立徽州文化生态保护实验区以来,黟县以普查建档、挖掘整理、保护传承、研发利用、交流展示等方式,扎实推进非物质文化遗产的保护利用,让那些古老技艺重归人们视野,并...  百度快照",,,
2013-07-23,新浪新闻 ,,http://news.sina.com.cn/o/2013-07-23/052327743046.shtml,台湾青年学生徽文化夏令营在肥开营,,,"7月22日下午,2013年台湾青年学生徽文化夏令营在合肥举行开营仪式,省委副书记李锦斌出席并为夏令营授旗。徽文化夏令营由省台办、省教育厅主办,安徽建筑大学承办。来自...  5条相同新闻  -  百度快照",,,
2013-11-21,凤凰娱乐 ,,http://ent.ifeng.com/HOT/yaowen/detail_2013_11/21/31425188_0.shtml,《徽商传奇》:一出关于徽商徽人徽文化的诚实之作 一部探索中国...,,,"2013年10月27晚,安徽省话剧院完成了话剧《徽商传奇》的首场汇报演出,安徽省委常委、宣传部部长曹征海,常务副部长郎涛,安徽演艺集团董事长、总经理张居淮,省文化厅副...  4条相同新闻  -  百度快照",,,
2014-04-22,车讯网 ,,http://www.chexun.com/2014-04-22/102423612.html,采谷雨春茶 品徽州文化黄山自驾游圆满落幕,,,一场品徽州文化享纯粹悦趣之旅现已圆满落幕。... 【车讯网 报道】一场品徽州文化享纯粹悦趣之旅现已圆满落幕。 2014年4月19日早6:30左右客户就陆续到我们展厅...  2条相同新闻  -  百度快照,,,
2014-02-21,易车网 ,,http://news.bitauto.com/guochanhangqing/20140221/1806357614.html,"江淮和悦A30直降0.3万 体验""徽文化""之旅",,,"江淮和悦A30直降0.3万 体验""徽文化""之旅 促销时间:2014年02月20日-2014年02月28日... ‘徽文化’体验之旅”走进安徽大地的活动,此活动以“魅力江淮,皖美体...  百度快照",,,
2014-02-19,网上车市 ,,http://news.cheshi.com/20140219/1259569.shtml,魅力江淮 皖美体验—江淮“徽文化”之旅,,,"江淮汽车徽文化之旅,分为江淮溯源,泾水操纸,九华净心三大体验活动。全程长达1000余公里,共在全省征集100台江淮汽车(S5和A30),300余位幸运客户,媒体共同参与,让...  2条相同新闻  -  百度快照",,,
2014-04-14,中国新闻网 ,,http://www.chinanews.com/df/2014/04-14/6061453.shtml,合肥市轨道公司:地铁站设计将体现“徽文化”(图),,,"张思源介绍,为开展好相关工作,市轨道公司开展了包括轨道线网概念性设计及标志、地铁站建筑外立面景观设计等规划设计工作,其中也充分考虑了纳入徽文化因素,将人文气息...  5条相同新闻  -  百度快照",,,
2014-02-17,网上车市 ,,http://news.cheshi.com/20140217/1256477.shtml,魅力江淮 皖美体验江淮汽车“徽文化”,,,"为回馈客户、答谢媒体对江淮品牌的支持,展现江淮汽车的产品优势及品牌魅力,2014年山东区域“江淮汽车‘徽文化’体验之旅”将走进安徽大地,以“魅力江淮,皖美体验”...  2条相同新闻  -  百度快照",,,
2014-02-17,易车网 ,,http://news.bitauto.com/areashopcar/20140304/1806368048.html,聊城江淮和悦A30“徽文化”体验之旅,,,"无论您是江淮车主,还是即将成为江淮车主,都有机会赢取“徽文化”体验之旅5天4夜3地,畅游古韵安徽,让您享受自驾乐趣,体验徽商文化,感受江淮魅力! 体验之旅一:我们...  2条相同新闻  -  百度快照",,,
2013-06-18,凤凰网 ,,http://finance.ifeng.com/roll/20130618/8143629.shtml,中国徽文化呈现国粹魅力,,,中国徽文化呈现国粹魅力 ...美术(中国画)...民间工艺名家精品邀请展开幕式在北京隆重举行...美术(中国画)...民间工艺名家精品邀请展...本次邀请展共推出皖籍...  百度快照,,,
2014-04-04,中国文明网 ,,http://www.wenming.cn/wmzh_pd/fw/201404/t20140403_1846614.shtml,黄山保护利用古建筑 传承弘扬徽文化,,,"休宁保护传承徽古“精气神”  3月24日,休宁县文化部门工作人员正在陈霞乡回岭村对回秀古桥、休婺古道、古码头和清初明末古民居等进行勘测,逐一对这些古建的名称...  百度快照",,,
2014-04-01,中国文明网 ,,http://www.wenming.cn/wmzh_pd/fw/whyc/zxdt/201404/t20140401_1839644.shtml,徽州利用好徽文化标本 精心打造徽文化产品,,,"同时,与古徽州文化旅游区创建5A景区相结合,促进文旅结合,力争全区依托古建筑为载体的文化旅游人次占80%以上,文化旅游收入突破10亿元。 保护利用传统技艺文化标本,...  百度快照",,,
2014-04-01,新华网安徽站 ,,http://www.ah.xinhuanet.com/2014-04/01/c_1110044758.htm,中外学子感受徽文化,,,"徽派雕刻传习基地——竹溪堂精品馆参观考察,通过零距离接触徽派艺术精品,在互动、交流、体验的过程中,了解徽派艺术文化形态,体验徽派传统雕刻制作工艺,领略徽文化的...  百度快照",,,
2014-05-24,川北在线 ,,http://www.guangyuanol.cn/news/newspaper/2014/0524/204670.html,在徽商博物馆 领略徽文化,,,"5月18日,小记者工作室组织陶辛中心学校小记者参观徽商博物馆。芜湖市徽商博物馆可是本市首个以展示“徽商”文化为主题的民间藏馆,在这里不仅可以领略到古徽州的...  百度快照",,,
2013-06-07,新浪新闻 ,,http://news.sina.com.cn/o/p/2013-06-07/104627341460.shtml,感悟徽文化 欢乐度佳节(图),,,"芜湖日报报道,端午节前夕,赭麓公共服务中心组织留守儿童参观徽商博物馆,感悟徽文化。公共服务中心还向留守儿童赠送书包、粽子等礼物。(记者江晟实习生陈国强)(原标题:...  百度快照",,,
2013-06-06,网易新闻 ,,http://news.163.com/13/0606/16/90MUNF7300014JB5_3.html,徽文化奇葩――绩溪(图)(三),,,"绩溪隶属徽州千年,其与徽州文化有着深刻内在的源渊关系。徽文化的体现形式之一是商人文化。宋代时绩商已颇具实力,经营徽墨、茶叶、菜馆、土杂山货等,足迹遍布大江...  3条相同新闻  -  百度快照",,,
2013-06-06,网易财经 ,,http://money.163.com/13/0606/16/90MUNGKR00254TI5_4.html,徽文化奇葩――绩溪(图)(四),,,"徽菜的许多大菜风味独特,吃了齿间流芳,令人感慨徽文化的不同凡响。  徽州的面点小吃也极有特色。素有“徽厨之乡”美誉的绩溪,叫绝的小吃有冬瓜包、挞馃等。...  2条相同新闻  -  百度快照",,,
2013-06-06,网易财经 ,,http://money.163.com/13/0606/16/90MUNGKR00254TI5_2.html,徽文化奇葩――绩溪(图)(二),,,"在古代,绩溪有“两多”:为官者多,商贩者多。这应当归结于古宗祠文化的作用。准入祠堂者除长辈外,得需有功名者,鼓励读书,鼓励成才,光宗耀祖,这样自然人才济济...  3条相同新闻  -  百度快照",,,
2013-06-06,新浪新闻 ,,http://news.sina.com.cn/o/p/2013-06-06/163427333270.shtml,徽文化奇葩――绩溪(图),,,"胡氏宗祠原标题:徽文化奇葩――绩溪国际在线消息(记者郭亚君):“信步走进一个村庄,就可以翻开一页历史;随处踩到一块石头,就可以触动一个朝代。”绩溪人这样介绍...  7条相同新闻  -  百度快照",,,
2013-10-21,凤凰网 ,,http://news.ifeng.com/gundong/detail_2013_10/21/30518089_0.shtml,【安徽绩溪 拯救传统村落】千年仁里村 千年徽文化,,,"来到安徽省绩溪县仁里村,记者碰到了村民们正在排练仁里民歌《十绣鞋》。从明代开始,《十绣鞋》开始流传,如今已成为安徽省的非物质文化遗产,而比民歌《十绣鞋》...  2条相同新闻  -  百度快照",,,
2014-05-20,合肥热线 ,,http://news.hefei.cc/2014/0520/024037438.shtml,合肥经开区芙蓉社区组织辖区儿童体验徽文化,,,"5月18日是国际博物馆日,今年的主题是“博物馆藏品架起沟通的桥梁”。近日,合肥经开区芙蓉社区委关工委联合安徽商报社、芙蓉小学组织了30名小学生走进安徽源泉徽...  百度快照",,,
2014-03-20,万家热线 ,,http://365jia.cn/news/2014-03-20/6C4478F73ACFE6E9_2.html,合肥最大规模道路命名规划完工 1597个新路名满是徽文化,,,"合肥市自2006年大建设以来,对新规划的道路、桥梁的命名工作就同时起步。到目前为止,已先后公告施行了四批共1880条道路和92座桥梁,可以说已基本完成全部路名的规划...  百度快照",,,
2014-03-20,万家热线 ,,http://365jia.cn/news/2014-03-20/6C4478F73ACFE6E9.html,合肥最大规模道路命名规划完工 1597个新路名满是徽文化,,,"“八年磨一剑”,合肥史上最大规模道路命名规划终于完工。 记者从市地名规划编制领导小组获悉,合肥市第四批道路命名更名及第二批桥梁命名已正式启用,该批次共涉及道路...  2条相同新闻  -  百度快照",,,
2013-05-29,网易新闻 ,,http://news.163.com/13/0529/03/900T651B00014AED.html,徽文化艺术展示中心在京成立,,,"本报讯(记者 陈涛)作为向国内外展示、宣传和推介徽文化的窗口,中国徽文化艺术展示中心前天在京成立。为了推介徽文化,安徽省文联还特别推出了首届皖籍书法、美术(...  3条相同新闻  -  百度快照",,,
2014-05-13,合肥网 ,,http://news.wehefei.com/system/2014/05/13/010123651.shtml,今日安徽:“老字号”安徽饭店将“重出江湖”凸显徽文化特色,,,"素以“故乡第一饭店”著称的安徽饭,曾是合肥的地标性建筑。历经两年半的停业升级改造,安徽饭店将透着浓浓“徽味儿”,于5月16日重新开业。  百度快照",,,
2013-05-28,新浪新闻 ,,http://news.sina.com.cn/o/2013-05-28/052927241649.shtml,中国徽文化艺术展示中心在京挂牌,,,"本报北京5月27日电(记者田呢)日前,中国徽文化艺术展示中心挂牌仪式暨首届皖籍书法、美术、民间工艺名家精品邀请展在京举行。邀请展共推出皖籍书画名家49人、民间...  4条相同新闻  -  百度快照",,,
2013-05-27,中国网 ,,http://www.china.com.cn/city/2013-05/27/content_28941675.htm,非遗传承人吴笑梅被邀赴桂林学校作徽文化讲座,,,"中国网5月27日讯 近日,黄山市非物质文化遗产剪纸艺术传承人吴笑梅被邀赴歙县桂林中心学校吴川小学留守儿童之家为近50名留守儿童作徽文化讲座。 吴笑梅向学生讲解什么...  百度快照",,,
2013-05-27,国际在线 ,,http://gb.cri.cn/43871/2013/05/27/7011s4127944.htm,夜游新安江 品味徽文化(组图),,,"夜游新安江 品味徽文化 国际在线专稿(记者 熊瑛)5月24日晚,“网聚美好安徽”南线采访团来到了本次采访的最后一站——新安江湖畔。参观完气势恢弘、雕刻精美的徽州...  百度快照",,,
2013-05-27,网易新闻 ,,http://news.163.com/13/0527/10/8VSGATHM00014AED.html,传统徽州文化焕发新活力(图),,,"新安画派、新安文学、新安医学、徽派建筑、徽派盆景、徽戏、徽菜等,也都在这里闪耀着徽文化的灿烂光芒,于中国文化中独树一帜。“依托历史文化资源发展特色产业,依托...  3条相同新闻  -  百度快照",,,
2013-05-27,新浪新闻 ,,http://news.sina.com.cn/o/2013-05-27/045527232160.shtml,中国徽文化艺术展示中心在京揭牌 孙家正等出席,,,"5月26日,中国徽文化艺术展示中心揭牌仪式暨首届皖籍书法美术(中国画)民间工艺名家精品邀请展在北京举行。全国政协原副主席、中国文联主席孙家正,全国政协原副主席...  8条相同新闻  -  百度快照",,,
2013-05-26,凤凰网 ,,http://culture.ifeng.com/gundong/detail_2013_05/26/25728894_0.shtml,中国徽文化艺术展示中心在京挂牌,,,中新网北京5月26日电 (记者 应妮)中国徽文化艺术展示中心挂牌仪式暨首届皖籍书法、美术(中国画)、民间工艺名家精品邀请展26日在北京开幕。十一届全国政协副主席...  9条相同新闻  -  百度快照,,,
2013-05-26,中国网络电视台 ,,http://news.cntv.cn/2013/05/26/VIDE1369572960588830.shtml,[视频]北京:中国徽文化艺术展示中心成立,,,责任编辑:刘一 热词: 北京 徽文化 艺术 展示中心 【 打印】【 我要纠错】【 复制链接】【 转发邮件】【 】 留言评论搜索更多 北京 徽文化 的新闻 ...  百度快照,,,
2014-05-08,中时电子报 ,,http://www.chinatimes.com/cn/realtimenews/20140508005959-260408,「中国徽文化」图片展亮相巴黎,,,"「中国徽文化」图片展日前亮相巴黎新华影廊,将在一个月时间里,通过50幅精美摄影作品向观眾展现安徽民居、徽州古城生活、徽商文化以及安徽经济发展等方面内容,鲜活呈现...  百度快照",,,
2014-05-08,中时电子报 ,,http://www.chinatimes.com/realtimenews/20140508005959-260408,「中國徽文化」圖片展亮相巴黎,,,"「中國徽文化」圖片展日前亮相巴黎新華影廊,將在一個月時間裏,通過50幅精美攝影作品向觀眾展現安徽民居、徽州古城生活、徽商文化以及安徽經濟發展等方面內容,鮮活呈現...  百度快照",,,
2014-03-10,安徽电视台 ,,http://www.ahtv.cn/c/2014/0310/00236439.html,皖派油画进京亮相 展现徽文化魅力,,,-皖派油画进京亮相 展现徽文化魅力点击:  《散扯2013》 合肥方言剧爆笑  政协发言人答周永康传闻 我只  岳西:上厕所起争端 一学生不  超级新闻场-20140306  ...  百度快照,,,
2013-05-17,中国广播网 ,,http://www.cnr.cn/2013zt/ahwlx/dfkx/201305/t20130517_512607770.shtml,首个徽文化基金在黄山创立,,,"5月9日,由省文化产业创业投资基金、黄山经济开发区管委会共同投资的“黄山徽文化基金”在黄山巿正式签约,这标志着徽文化保护传承和开发利用有了自己的基金。 黄山徽...  7条相同新闻  -  百度快照",,,
2014-04-28,凤凰网 ,,http://edu.ifeng.com/gaoxiao/detail_2014_04/28/36066329_0.shtml,我校举办徽文化宣传体验系列活动,,,"徽文化,作为中国三大地域文化之一,是中华文化的重要组成部分。为了更好地传播徽文化,帮助广大同学了解绚丽多彩且富有特色的徽文化,学校近期举行了“徽文化”宣传与...  百度快照",,,
2014-02-26,万家热线 ,,http://365jia.cn/news/2014-02-26/C7C17A2540538181_2.html,滨湖将建大型徽文化风情街 7900元/平米起看滨湖房源,,,"在售26#楼高层,81、96平米,35层,2梯4户,2015年年底交付,均价8300元/平米。高层楼王18#楼还有125平米在售,均价8300元 /平米,具体一房一价。25#楼81、96...  百度快照",,,
2014-02-26,万家热线 ,,http://365jia.cn/news/2014-02-26/C7C17A2540538181_3.html,滨湖将建大型徽文化风情街 7900元/平米起看滨湖房源,,,"在 售信息:保利拉菲公馆18#楼在售87、107、117平米,2个单元,2梯4户,均价8100元/平米。 13、17#楼还有少量136平米户型,22#楼在售99、119、136平米,34层,均...  百度快照",,,
2014-02-26,万家热线 ,,http://house.365jia.cn/news/2014-02-26/C7C17A2540538181.html,滨湖将建大型徽文化风情街 7900元/平米起看滨湖房源,,,"据合肥相关规划,滨湖新区将建大型徽文化风情街,同时依托万达文化旅游城带动巢湖北岸旅游文化、依托滨湖国际会展中心带动会展旅游。滨湖区未来将成安徽有一大旅游区域,...  百度快照",,,
2014-02-26,新华网安徽站 ,,http://www.ah.xinhuanet.com/2014-02/26/c_119507691.htm,合肥滨湖将建大型徽文化风情街,,,"    拥有自己的大数据中心,打造区域性的商贸物流中心、金融后台服务中心、科技研发中心、文化创意中心和服务外包中心——拥有这些“高大上”的合肥,也瞄准了...  百度快照",,,
2013-05-07,新浪新闻 ,,http://news.sina.com.cn/o/2013-05-07/050427044227.shtml,如何保护利用好徽文化“活化石”,,,"黄山市实施的“百村千幢”古民居保护利用工程日前入选2013年度国家文化创新工程项目,这是我省唯一入选的项目,也是黄山市继“徽州文化生态保护实验区建设工程”项目...  6条相同新闻  -  百度快照",,,
2014-04-15,合肥房地产交易网 ,,http://news.hfhouse.com/html/441075.html,合肥地铁站设计融入徽文化 3号线5年后有望开通,,,"合肥地铁站设计融入徽文化 3号线5年后有望开通2014-04-15 15:53:31来源:合房网独家人评论 分享 Current Font Size:  摘要:近日,合肥地铁3号线线路更改一事...  百度快照",,,
2014-04-15,合肥房地产交易网 ,,http://news.hfhouse.com/html/441032.html,合肥地铁站设计融入徽文化 3号线5年后有望开通,,,"合肥地铁站设计融入徽文化 3号线5年后有望开通 合肥市轨道交通建设有关部门负责人透露,预计3号线将在今年四季度开建,为了统筹整体工期要求及配合其他市政工程建设...  百度快照",,,
2013-12-27,人民网 ,,http://tv.people.com.cn/n/2013/1227/c79889-23955901.html,北京:六集高清纪录片《大黄山》首映——全景展现黄山与徽文化之美,,,北京:六集高清纪录片《大黄山》首映——全景展现黄山与徽文化之美相关视频 精彩推荐 宿舍养鳄鱼你在寝室养过最丧心病狂的宠物是什么 丈夫收亡妻礼物落泪  撒贝宁...  百度快照,,,
2014-04-14,合肥热线 ,,http://news.hefei.cc/2014/0414/023810776.shtml,合肥地铁首列列车或明年8月亮相 地铁站将体现徽文化,,,"“怀宁路至天智路这一段最西是望江西路与西二环节点,这个有望在2015年1月底放行;中间就是望江西路下穿西客站节点,这个节点有一部分涉及到拆迁,预计今年5月份即可...  百度快照",,,
2014-03-13,新华网安徽站 ,,http://www.ah.xinhuanet.com/2014-03/13/c_119746688.htm,徽文化“活化石”徽州古建筑期待“涅槃重生”,,,"    前不久,国家发改委下发《关于皖南国际文化旅游示范区建设发展规划纲要的批复》,有徽文化“活化石”之称的徽州古建筑保护利用迎来了新的春天—— ...  百度快照",,,
2014-03-13,新华网安徽站 ,,http://www.ah.xinhuanet.com/2014-03/13/c_119743816.htm,徽文化“活化石”徽州古建筑期待涅槃重生,,,"前不久,国家发改委下发《关于皖南国际文化旅游示范区建设发展规划纲要的批复》,有徽文化“活化石”之称的徽州古建筑保护利用迎来了新的春天—— “徽州符号”享誉...  5条相同新闻  -  百度快照",,,
2016-04-15,腾讯财经 ,,http://finance.qq.com/a/20160415/036300.htm,"黄山旅游年报点评:业绩稳步向前,再造徽文化旅游平台",,,"积极打造徽文化平台。公司投资5000万元成立了全资子公司徽商故里文化发展集团有限公司、在北京、天津、合肥、黄山开设连锁主题餐饮品牌门店,经营范围包含组织文化艺术交流...  8条相同新闻  -  百度快照",,,
2014-01-09,新华网安徽站 ,,http://www.ah.xinhuanet.com/2014-01/09/c_118903009.htm,纪录片《大黄山》首映 全景展示黄山和徽文化之美,,,"总编辑张苏洲介绍,纪录片《大黄山》分为《人间仙境》、《生灵天堂》、《石破天惊》、《筑梦徽州》、《山水画卷》、《秘境之地》6集,全景展示了黄山和徽文化之...  百度快照",,,
